TransactionID,Date,Product,CustomerID,SalesAmount,TargetSales,ExpenseAmount,Distributor
T01502,8/1/2025 0:00,Food Products,C0042,14559.39,11644.74,1447.73,Distributor C
T01503,2/16/2020 0:00,Industrial Parts,C0026,27588.83,49962.91,6145.25,Distributor D
T01504,2/21/2020 0:00,Medical Supplies,C0160,8364.62,32568.56,7621.82,Distributor D
T01505,9/9/2024 0:00,Industrial Parts,C0012,10544.96,41226.08,4894.71,Distributor B
T01506,3/18/2021 0:00,Medical Supplies,C0328,29311.59,43763.33,1294.33,Distributor C
T01507,2/1/2025 0:00,Electronics,C0038,5220.55,14771.27,2886.98,Distributor C
T01508,7/18/2023 0:00,Auto Parts,C0250,9268.3,40629.29,9081.2,Distributor D
T01509,5/26/2023 0:00,Office Supplies,C0482,846.68,39683.32,5697.29,Distributor A
T01510,4/9/2022 0:00,Home Appliances,C0159,18499.5,1243.18,8369.88,Distributor D
T01511,11/28/2023 0:00,Home Appliances,C0043,49278.13,35221.82,1190.33,Distributor C
T01512,3/10/2021 0:00,Electronics,C0146,40192.87,1862.97,2885.07,Distributor A
T01513,10/5/2021 0:00,Home Appliances,C0252,11096.85,24811.63,4583.58,Distributor C
T01514,4/27/2022 0:00,Food Products,C0192,49632.67,15080.12,1660.16,Distributor B
T01515,2/23/2025 0:00,Home Appliances,C0475,3042.85,49847.68,8352.65,Distributor C
T01516,7/6/2021 0:00,Beverages,C0348,8727.42,50915.97,4934.43,Distributor A
T01517,10/31/2022 0:00,Medical Supplies,C0487,2763.98,33034.66,7373.67,Distributor C
T01518,5/29/2021 0:00,Beverages,C0394,15982.65,9735.57,9824.44,Distributor D
T01519,6/12/2024 0:00,Personal Care,C0352,44482.66,42872.43,3238.43,Distributor A
T01520,10/29/2020 0:00,Food Products,C0275,2704.1,9627.13,3356.45,Distributor C
T01521,6/21/2020 0:00,Food Products,C0007,37732.66,48894.71,7686.67,Distributor D
T01522,11/7/2022 0:00,Home Appliances,C0054,39695.62,2761.62,2156.14,Distributor C
T01523,6/4/2022 0:00,Electronics,C0121,40892.98,35346.92,5071.03,Distributor C
T01524,8/29/2024 0:00,Home Appliances,C0476,27895.22,51880.04,1307.36,Distributor B
T01525,8/16/2021 0:00,Industrial Parts,C0131,41413.53,21923.41,8691.26,Distributor C
T01526,11/12/2023 0:00,Home Appliances,C0112,32603.82,17537.98,9063.6,Distributor D
T01527,3/23/2025 0:00,Auto Parts,C0063,47134.16,20860.03,5023.34,Distributor B
T01528,8/24/2021 0:00,Home Appliances,C0487,21871.28,38408.5,4369.52,Distributor C
T01529,4/19/2023 0:00,Home Appliances,C0160,34051.4,23191.07,3973.41,Distributor B
T01530,10/30/2024 0:00,Personal Care,C0375,48079.67,17732.07,6076.94,Distributor C
T01531,4/7/2021 0:00,Packaging Materials,C0229,4234.14,30825.3,2674.1,Distributor C
T01532,8/24/2021 0:00,Packaging Materials,C0442,25931.77,15904.87,2823.57,Distributor B
T01533,3/28/2024 0:00,Personal Care,C0104,19406.85,51026.47,6164.94,Distributor B
T01534,12/25/2025 0:00,Home Appliances,C0443,18828.93,9760.87,561.52,Distributor D
T01535,2/17/2020 0:00,Office Supplies,C0135,35728.23,5305.37,2384.02,Distributor B
T01536,6/7/2024 0:00,Personal Care,C0411,34017.31,12120.41,6645.62,Distributor B
T01537,8/7/2023 0:00,Industrial Parts,C0403,6801.1,28438.7,8706.29,Distributor B
T01538,8/10/2021 0:00,Packaging Materials,C0088,32646.86,19447.28,3652.26,Distributor D
T01539,3/6/2020 0:00,Medical Supplies,C0306,47524.76,49438.51,3712.21,Distributor D
T01540,8/18/2024 0:00,Packaging Materials,C0202,48168.93,42494.31,9196,Distributor C
T01541,2/25/2023 0:00,Food Products,C0078,8821.27,52623.46,8312.9,Distributor C
T01542,5/17/2022 0:00,Electronics,C0205,22602.82,24128.59,228.28,Distributor D
T01543,2/2/2023 0:00,Packaging Materials,C0271,1499.73,16491.85,460.3,Distributor B
T01544,11/13/2021 0:00,Electronics,C0304,9127.65,4253.54,7131.25,Distributor C
T01545,1/15/2025 0:00,Electronics,C0210,13486.85,19056.85,6628.6,Distributor B
T01546,7/30/2021 0:00,Industrial Parts,C0296,18228.33,47492.34,3863.13,Distributor D
T01547,4/29/2025 0:00,Medical Supplies,C0174,23164.68,15090.52,1779.74,Distributor B
T01548,12/12/2023 0:00,Beverages,C0439,24403.91,22123.76,2327.37,Distributor C
T01549,4/19/2021 0:00,Industrial Parts,C0342,46796.95,40379.3,7352.87,Distributor D
T01550,6/5/2025 0:00,Home Appliances,C0388,13694.07,51475.71,1799.71,Distributor D
T01551,2/1/2021 0:00,Medical Supplies,C0448,21996.49,53530.21,9914.33,Distributor B
T01552,5/11/2020 0:00,Office Supplies,C0249,38492.67,29610.47,683.85,Distributor A
T01553,5/26/2021 0:00,Food Products,C0283,38934.19,31765.33,4928.53,Distributor A
T01554,5/17/2025 0:00,Office Supplies,C0135,4193.05,29726,4465.11,Distributor B
T01555,8/25/2022 0:00,Beverages,C0446,35807.57,7460.51,2898.35,Distributor D
T01556,6/16/2022 0:00,Office Supplies,C0178,35105.12,34835.9,9959.66,Distributor C
T01557,8/14/2020 0:00,Electronics,C0359,28641.4,28878.65,5783.24,Distributor B
T01558,4/9/2024 0:00,Office Supplies,C0225,32347.96,1944.95,1123.16,Distributor D
T01559,6/23/2021 0:00,Electronics,C0495,21501.93,34020.3,2844.12,Distributor D
T01560,5/15/2022 0:00,Packaging Materials,C0215,33687.99,47323.87,9784.86,Distributor C
T01561,12/4/2021 0:00,Office Supplies,C0351,15995.79,51486.87,8616.18,Distributor A
T01562,9/15/2023 0:00,Industrial Parts,C0053,14683.51,36015.09,9721.18,Distributor A
T01563,7/23/2021 0:00,Packaging Materials,C0280,38651.81,37235.5,3333.91,Distributor A
T01564,2/17/2025 0:00,Industrial Parts,C0141,20209.15,13496.59,7365.68,Distributor D
T01565,3/16/2023 0:00,Personal Care,C0318,42265.09,33125.6,2164.76,Distributor B
T01566,4/21/2022 0:00,Auto Parts,C0236,38521.4,33509.47,6122.21,Distributor A
T01567,6/7/2021 0:00,Personal Care,C0170,20801.61,18755.27,6484.79,Distributor D
T01568,8/8/2020 0:00,Packaging Materials,C0382,32412.14,34205.7,3962.3,Distributor B
T01569,12/5/2025 0:00,Home Appliances,C0351,19685.6,13187,4426.03,Distributor D
T01570,6/1/2024 0:00,Food Products,C0425,32627.29,4626.67,877.08,Distributor A
T01571,5/12/2024 0:00,Electronics,C0098,615.26,4765.42,9535.65,Distributor D
T01572,11/27/2020 0:00,Beverages,C0303,7143.4,51894.8,4537.29,Distributor D
T01573,9/15/2025 0:00,Packaging Materials,C0125,22153.14,29267.44,5460.88,Distributor A
T01574,2/15/2021 0:00,Auto Parts,C0469,41464.09,47397.55,2316.22,Distributor A
T01575,2/28/2025 0:00,Home Appliances,C0340,30099.18,49330.65,8637.17,Distributor A
T01576,10/30/2024 0:00,Auto Parts,C0371,31587.29,2912.92,3907.27,Distributor B
T01577,4/16/2021 0:00,Personal Care,C0496,38251.36,23151.38,4042.47,Distributor C
T01578,5/12/2021 0:00,Office Supplies,C0382,40877.84,5755.44,2084.7,Distributor D
T01579,9/19/2024 0:00,Industrial Parts,C0102,37130.43,26546.06,7522.61,Distributor A
T01580,1/9/2022 0:00,Food Products,C0028,8434.87,53562.78,3597.13,Distributor C
T01581,4/29/2023 0:00,Food Products,C0464,32264.61,12811.01,7876.23,Distributor D
T01582,5/22/2023 0:00,Auto Parts,C0240,38817.91,3484.96,6688.72,Distributor D
T01583,7/5/2020 0:00,Packaging Materials,C0348,22932.23,38111.56,9273.57,Distributor D
T01584,1/18/2025 0:00,Auto Parts,C0008,7699.42,39903.21,1013.64,Distributor C
T01585,9/5/2024 0:00,Beverages,C0056,7765.77,15833.76,7566.96,Distributor D
T01586,6/15/2024 0:00,Home Appliances,C0245,33805.41,1237.37,5444.88,Distributor D
T01587,7/1/2023 0:00,Beverages,C0365,49813.18,10853.23,5338.9,Distributor A
T01588,12/20/2020 0:00,Personal Care,C0005,26636.95,14550.86,8818.29,Distributor B
T01589,3/12/2020 0:00,Home Appliances,C0015,12128.44,6930.63,9587.87,Distributor A
T01590,3/12/2025 0:00,Home Appliances,C0397,38767.24,17786.56,9159.86,Distributor B
T01591,3/11/2024 0:00,Beverages,C0459,6632.03,52543.04,3180.41,Distributor D
T01592,5/7/2023 0:00,Personal Care,C0265,9885.47,40189.75,9659.67,Distributor A
T01593,10/4/2021 0:00,Beverages,C0071,22334.24,51110.3,5273.89,Distributor D
T01594,11/12/2022 0:00,Medical Supplies,C0497,639.06,40751.6,5458.82,Distributor B
T01595,2/7/2023 0:00,Office Supplies,C0003,26751.24,23303.13,1782.75,Distributor D
T01596,12/22/2024 0:00,Industrial Parts,C0065,21161.27,10011.1,4894.37,Distributor B
T01597,10/6/2020 0:00,Home Appliances,C0203,13350.05,23915.51,3306.95,Distributor D
T01598,11/22/2022 0:00,Home Appliances,C0342,39214.26,51244.7,3637.98,Distributor B
T01599,8/9/2024 0:00,Packaging Materials,C0122,18113.08,2259.57,3781.59,Distributor A
T01600,1/7/2025 0:00,Electronics,C0487,20049.51,15794.67,8086.72,Distributor D
T01601,1/28/2022 0:00,Beverages,C0002,17408.66,22394.92,3393.9,Distributor B
T01602,10/30/2021 0:00,Personal Care,C0161,38985.56,52857.86,7582.21,Distributor B
T01603,4/9/2022 0:00,Home Appliances,C0174,39867.86,44627.73,1794.79,Distributor D
T01604,9/27/2024 0:00,Industrial Parts,C0277,20898.75,26535.32,9597.77,Distributor B
T01605,3/6/2021 0:00,Auto Parts,C0418,48404.17,40983.9,6555.95,Distributor B
T01606,12/3/2023 0:00,Electronics,C0389,4821.01,48072.19,7588.25,Distributor C
T01607,1/13/2021 0:00,Electronics,C0340,9787.71,16892.54,1937.61,Distributor A
T01608,1/9/2021 0:00,Electronics,C0221,29451.45,5110.59,6840.42,Distributor B
T01609,8/16/2022 0:00,Personal Care,C0180,2908.05,20163.34,5834.59,Distributor C
T01610,12/2/2022 0:00,Electronics,C0250,43827.88,47561.61,9925.81,Distributor C
T01611,2/4/2023 0:00,Beverages,C0188,9525.43,15598.35,6412.09,Distributor C
T01612,12/3/2021 0:00,Office Supplies,C0366,22782.59,47134.19,1400.15,Distributor B
T01613,4/24/2022 0:00,Home Appliances,C0040,35781.14,14649.61,9976.31,Distributor D
T01614,8/15/2024 0:00,Food Products,C0353,21806.16,28013.54,8726.5,Distributor C
T01615,11/4/2025 0:00,Office Supplies,C0135,8061.79,40585.36,2929.06,Distributor B
T01616,5/19/2024 0:00,Office Supplies,C0452,48301.03,15513.31,3278.28,Distributor A
T01617,10/27/2025 0:00,Personal Care,C0310,7890.42,44340.7,3503.62,Distributor C
T01618,9/5/2024 0:00,Electronics,C0245,4446.46,20774.12,6575.51,Distributor D
T01619,1/4/2021 0:00,Office Supplies,C0295,15528.16,46498.77,4746.38,Distributor A
T01620,12/22/2025 0:00,Beverages,C0470,47922.01,32284.75,3478.34,Distributor A
T01621,9/4/2023 0:00,Food Products,C0366,8065.12,54546.82,7363.1,Distributor B
T01622,5/2/2023 0:00,Office Supplies,C0039,2303.61,1491.97,1143.09,Distributor D
T01623,11/5/2022 0:00,Home Appliances,C0309,25477.81,28538.3,236.66,Distributor B
T01624,1/17/2025 0:00,Auto Parts,C0290,48747.79,38450.35,6109.85,Distributor C
T01625,7/29/2023 0:00,Beverages,C0155,29034.9,45680.11,4734.03,Distributor D
T01626,4/16/2024 0:00,Industrial Parts,C0073,23419.77,23645.5,4356.89,Distributor B
T01627,1/13/2022 0:00,Office Supplies,C0319,48526.79,18583.37,5445.63,Distributor B
T01628,8/12/2021 0:00,Industrial Parts,C0411,21445.67,28666.06,6535.88,Distributor D
T01629,7/19/2024 0:00,Industrial Parts,C0047,2484.93,52884.65,6266.09,Distributor C
T01630,7/27/2024 0:00,Food Products,C0439,36389.92,19785.39,1691.53,Distributor D
T01631,6/24/2024 0:00,Electronics,C0186,37116.47,7716.3,5260.64,Distributor C
T01632,2/4/2021 0:00,Medical Supplies,C0200,35462.1,10927.74,2272.12,Distributor A
T01633,1/30/2024 0:00,Personal Care,C0208,32810.57,4144.87,4419.47,Distributor D
T01634,12/22/2020 0:00,Packaging Materials,C0229,9390.01,37464.45,8004.21,Distributor C
T01635,6/26/2020 0:00,Medical Supplies,C0221,2122.86,15291.54,8394.27,Distributor C
T01636,4/6/2024 0:00,Home Appliances,C0334,4926.84,54355.27,7401.17,Distributor A
T01637,3/22/2023 0:00,Office Supplies,C0015,7393.24,4316.53,3679.55,Distributor C
T01638,3/27/2024 0:00,Auto Parts,C0490,25502.46,34675.74,8598.43,Distributor C
T01639,1/15/2022 0:00,Food Products,C0291,41681.08,28683.87,8347.65,Distributor B
T01640,4/4/2024 0:00,Home Appliances,C0481,13142.34,3354.01,8163.06,Distributor C
T01641,1/2/2023 0:00,Medical Supplies,C0230,37687.17,32718.29,781.92,Distributor A
T01642,8/3/2020 0:00,Personal Care,C0271,21208.7,32793.14,540.53,Distributor D
T01643,6/29/2024 0:00,Home Appliances,C0014,49838.57,50071.75,6561.35,Distributor B
T01644,12/10/2021 0:00,Office Supplies,C0107,38169.95,7551.37,8237.31,Distributor B
T01645,4/11/2025 0:00,Home Appliances,C0464,25904.55,12820.18,9179.8,Distributor B
T01646,2/26/2025 0:00,Packaging Materials,C0203,34820.68,19757.1,355.3,Distributor B
T01647,11/30/2023 0:00,Packaging Materials,C0028,44285.76,2143.62,9059.42,Distributor A
T01648,11/21/2023 0:00,Industrial Parts,C0124,8988.22,54891.89,6199.13,Distributor A
T01649,9/1/2020 0:00,Packaging Materials,C0295,27167.8,35544.92,4453.84,Distributor A
T01650,9/1/2020 0:00,Medical Supplies,C0351,46925.04,50145.37,9177.72,Distributor B
T01651,5/12/2020 0:00,Auto Parts,C0195,28548.66,7330.14,913.5,Distributor C
T01652,11/28/2023 0:00,Home Appliances,C0007,25502.31,54683.82,467.35,Distributor C
T01653,6/1/2022 0:00,Food Products,C0186,19442.17,53897.33,7246.2,Distributor A
T01654,12/22/2025 0:00,Auto Parts,C0253,13190.53,43372.07,7143.52,Distributor A
T01655,5/12/2025 0:00,Packaging Materials,C0487,1818.97,9126.92,6048.29,Distributor A
T01656,8/22/2022 0:00,Beverages,C0217,45242.54,3095.36,3999.09,Distributor A
T01657,10/7/2021 0:00,Home Appliances,C0385,31773.36,29837.99,3385.95,Distributor C
T01658,6/7/2025 0:00,Medical Supplies,C0498,22194.5,10655.19,7504.26,Distributor D
T01659,11/18/2021 0:00,Office Supplies,C0481,14053.75,24552.73,7618.16,Distributor A
T01660,1/27/2021 0:00,Medical Supplies,C0152,24984.52,54728.96,1613.18,Distributor A
T01661,11/29/2020 0:00,Beverages,C0221,41458.79,28444.06,8808.14,Distributor B
T01662,8/25/2022 0:00,Office Supplies,C0430,14434.06,14324.11,6887.78,Distributor D
T01663,8/14/2024 0:00,Electronics,C0058,3534.06,23348.03,9719.08,Distributor B
T01664,8/21/2020 0:00,Personal Care,C0408,45467.95,12126.3,3750.86,Distributor A
T01665,5/23/2025 0:00,Medical Supplies,C0033,15526.67,5040.24,6810.44,Distributor A
T01666,11/29/2021 0:00,Auto Parts,C0231,15521.33,2494.36,7272.23,Distributor B
T01667,6/2/2022 0:00,Auto Parts,C0101,15825.99,4382.31,199.91,Distributor B
T01668,5/22/2024 0:00,Medical Supplies,C0028,30862.6,49237.5,3475.78,Distributor B
T01669,7/4/2025 0:00,Beverages,C0490,43079.6,43153.77,9108.78,Distributor C
T01670,7/7/2022 0:00,Personal Care,C0173,22612.08,18067.26,4349.31,Distributor B
T01671,9/7/2025 0:00,Industrial Parts,C0473,8853.08,24729.18,3580.33,Distributor D
T01672,8/8/2024 0:00,Auto Parts,C0389,29946.52,3476.78,6804.83,Distributor A
T01673,7/14/2025 0:00,Beverages,C0405,23340.71,39636.9,696.77,Distributor B
T01674,8/30/2025 0:00,Personal Care,C0421,35350.98,25341.54,3640.77,Distributor B
T01675,2/26/2022 0:00,Electronics,C0086,23015.78,37132.38,6417.56,Distributor A
T01676,5/15/2021 0:00,Auto Parts,C0420,3410.68,37684.89,5374.07,Distributor C
T01677,4/25/2023 0:00,Medical Supplies,C0253,37734.46,10094.3,3877.34,Distributor A
T01678,1/27/2022 0:00,Medical Supplies,C0047,16935.9,47474.54,5214.15,Distributor B
T01679,2/28/2023 0:00,Auto Parts,C0098,41541.98,47893.14,4504.63,Distributor D
T01680,6/27/2025 0:00,Food Products,C0434,7347.04,9915.08,4957.47,Distributor B
T01681,3/8/2021 0:00,Electronics,C0100,34225.51,2879.54,384.42,Distributor B
T01682,11/5/2022 0:00,Packaging Materials,C0171,44665.53,4689.43,6543.19,Distributor D
T01683,4/29/2021 0:00,Industrial Parts,C0490,29093.63,43217.36,5548.62,Distributor B
T01684,7/10/2021 0:00,Beverages,C0078,24536.76,10171.78,4207.48,Distributor B
T01685,9/18/2020 0:00,Auto Parts,C0155,13902.64,46563.63,8719.42,Distributor D
T01686,9/15/2020 0:00,Industrial Parts,C0017,15140.6,22304.85,7055.31,Distributor A
T01687,1/2/2024 0:00,Home Appliances,C0217,17119.45,20206.62,3999.65,Distributor B
T01688,12/2/2024 0:00,Office Supplies,C0169,36879.06,27539.91,7900.53,Distributor D
T01689,5/14/2021 0:00,Beverages,C0483,10632.93,35729.1,5780.7,Distributor A
T01690,1/10/2024 0:00,Beverages,C0098,28310.02,53384.83,4763.45,Distributor D
T01691,6/10/2025 0:00,Auto Parts,C0434,31465.29,20293.5,277.58,Distributor D
T01692,11/8/2024 0:00,Medical Supplies,C0266,39656.87,2988.77,7196.26,Distributor B
T01693,12/25/2023 0:00,Personal Care,C0483,11875.53,31409.47,1224.56,Distributor D
T01694,10/10/2021 0:00,Medical Supplies,C0326,19545.49,17191.14,7923.93,Distributor D
T01695,11/23/2021 0:00,Personal Care,C0344,45357.2,34405.6,8750.48,Distributor C
T01696,10/23/2021 0:00,Auto Parts,C0213,9007.74,2527.65,1824.83,Distributor A
T01697,6/30/2021 0:00,Food Products,C0465,23341.34,24294.65,8316.79,Distributor D
T01698,7/20/2021 0:00,Beverages,C0124,6996.23,11601.67,9501.21,Distributor C
T01699,8/3/2023 0:00,Beverages,C0020,4451.91,26498.71,9032.9,Distributor A
T01700,10/11/2024 0:00,Office Supplies,C0244,46326.45,13071.69,346.94,Distributor B
T01701,6/19/2020 0:00,Personal Care,C0495,47486.06,12727.59,8742.57,Distributor B
T01702,6/1/2020 0:00,Medical Supplies,C0257,12235.4,32503.43,6239.26,Distributor A
T01703,7/1/2021 0:00,Medical Supplies,C0058,45427.28,5351.34,3537.68,Distributor B
T01704,10/21/2021 0:00,Beverages,C0035,28671.77,33181.83,1477.78,Distributor C
T01705,2/16/2025 0:00,Medical Supplies,C0480,7736.63,23418.35,9818.72,Distributor D
T01706,1/8/2025 0:00,Home Appliances,C0412,30222.2,36720.62,9813.25,Distributor B
T01707,4/14/2021 0:00,Food Products,C0065,47071.53,29308.41,8634.2,Distributor C
T01708,9/20/2023 0:00,Food Products,C0276,20583.68,19568.52,5130.38,Distributor D
T01709,1/14/2021 0:00,Auto Parts,C0458,7030.15,17050.07,8007.64,Distributor B
T01710,1/16/2021 0:00,Personal Care,C0376,36121.41,51831.46,496.94,Distributor B
T01711,6/30/2025 0:00,Personal Care,C0371,13115.75,34308.95,1769.89,Distributor D
T01712,4/8/2024 0:00,Packaging Materials,C0170,33217.6,32856.39,5778.13,Distributor C
T01713,8/3/2021 0:00,Personal Care,C0333,10066.82,22854.26,9163.87,Distributor A
T01714,12/1/2025 0:00,Food Products,C0178,12163.4,45607.53,1463.65,Distributor D
T01715,3/30/2021 0:00,Medical Supplies,C0297,13883.93,50702.04,6661.95,Distributor A
T01716,5/24/2025 0:00,Personal Care,C0039,7128.94,22898.86,7649.13,Distributor B
T01717,12/25/2020 0:00,Medical Supplies,C0377,32058.08,32232.53,4358.38,Distributor C
T01718,4/9/2020 0:00,Personal Care,C0386,11983.42,1659.01,9190.3,Distributor D
T01719,3/24/2020 0:00,Home Appliances,C0282,37728.11,15024.53,5588.33,Distributor B
T01720,2/21/2020 0:00,Packaging Materials,C0098,46493.59,54811.8,565.26,Distributor C
T01721,3/6/2020 0:00,Food Products,C0035,30524.34,54681.24,9052.85,Distributor A
T01722,6/7/2023 0:00,Packaging Materials,C0457,18434.57,37788.12,8305.91,Distributor C
T01723,3/14/2025 0:00,Electronics,C0316,30720.96,51865.43,5692.33,Distributor B
T01724,9/30/2020 0:00,Personal Care,C0171,18501.88,7003.08,7368.89,Distributor C
T01725,6/7/2023 0:00,Electronics,C0312,13287.13,27205.96,2556.88,Distributor C
T01726,5/18/2025 0:00,Packaging Materials,C0198,18288.49,18743.14,5897.36,Distributor B
T01727,8/25/2023 0:00,Personal Care,C0090,31592.37,17898.78,1564.91,Distributor A
T01728,10/1/2023 0:00,Packaging Materials,C0059,32232.15,52807.81,4827.36,Distributor C
T01729,8/28/2023 0:00,Auto Parts,C0228,19130.02,33185.65,8459.02,Distributor A
T01730,10/5/2025 0:00,Office Supplies,C0451,24912.84,39654.27,1689.85,Distributor C
T01731,12/21/2020 0:00,Home Appliances,C0049,45608.71,15463.62,9494.04,Distributor A
T01732,7/29/2022 0:00,Industrial Parts,C0165,32498.82,30830.38,2571.88,Distributor C
T01733,9/19/2021 0:00,Beverages,C0104,46987.01,21927.23,3174.42,Distributor A
T01734,12/26/2024 0:00,Personal Care,C0401,29096.22,1828.98,9250.16,Distributor D
T01735,11/14/2020 0:00,Packaging Materials,C0453,13472.43,2662.01,2273.84,Distributor D
T01736,1/29/2022 0:00,Food Products,C0163,18819.16,49471.98,6979.62,Distributor D
T01737,3/19/2025 0:00,Food Products,C0338,22232.06,12680.12,7510.64,Distributor A
T01738,6/4/2021 0:00,Office Supplies,C0369,22967.32,41911.75,2348.56,Distributor B
T01739,11/27/2021 0:00,Medical Supplies,C0286,45819.81,45551.19,3746.86,Distributor B
T01740,3/15/2025 0:00,Industrial Parts,C0431,10671.16,44567.15,8022.49,Distributor C
T01741,2/8/2020 0:00,Office Supplies,C0284,4762.82,5653.53,970.71,Distributor A
T01742,5/17/2025 0:00,Personal Care,C0275,37732.78,21286.61,732.92,Distributor B
T01743,11/7/2025 0:00,Auto Parts,C0500,20351.94,22976.56,8783.35,Distributor C
T01744,4/12/2021 0:00,Home Appliances,C0094,44206.24,41151.09,9001.16,Distributor A
T01745,4/3/2020 0:00,Food Products,C0114,32481.04,28703.23,4745.77,Distributor C
T01746,2/20/2021 0:00,Packaging Materials,C0176,29852.67,39545.97,7955.27,Distributor D
T01747,11/18/2025 0:00,Electronics,C0439,44673.88,38406.79,7787.36,Distributor A
T01748,7/2/2024 0:00,Personal Care,C0238,18821.39,30400.21,2980.28,Distributor A
T01749,12/15/2021 0:00,Industrial Parts,C0158,12925.23,25493.77,286.62,Distributor D
T01750,9/19/2020 0:00,Food Products,C0362,32006.04,52773.43,7741.74,Distributor D
T01751,9/19/2022 0:00,Office Supplies,C0260,16507.44,18182.36,4355.09,Distributor A
T01752,5/12/2024 0:00,Medical Supplies,C0291,46724.97,50214.17,7656.84,Distributor D
T01753,2/24/2020 0:00,Electronics,C0400,4685.19,14801.8,5375.87,Distributor B
T01754,5/1/2021 0:00,Auto Parts,C0095,6770.55,42786.68,9680.52,Distributor A
T01755,7/12/2021 0:00,Packaging Materials,C0280,14293.78,33471.28,8224.35,Distributor D
T01756,1/3/2021 0:00,Industrial Parts,C0279,28463.54,7587.3,587.56,Distributor C
T01757,9/21/2023 0:00,Electronics,C0203,45774.17,50472.64,2705.04,Distributor C
T01758,8/19/2022 0:00,Medical Supplies,C0140,49629.52,39235.85,8145.78,Distributor B
T01759,5/7/2020 0:00,Home Appliances,C0446,47036.53,31713.94,8462.68,Distributor C
T01760,2/22/2024 0:00,Packaging Materials,C0079,13564.17,35417.18,7916.3,Distributor D
T01761,7/30/2021 0:00,Home Appliances,C0248,26113.06,10129,357.41,Distributor A
T01762,12/4/2022 0:00,Home Appliances,C0144,49651.64,2794.44,1955.63,Distributor C
T01763,10/14/2024 0:00,Electronics,C0024,24491.11,46696.8,5179.45,Distributor D
T01764,3/8/2024 0:00,Auto Parts,C0439,41602.07,25662.8,8466.78,Distributor A
T01765,3/15/2021 0:00,Office Supplies,C0188,47691.71,30123.53,6895.09,Distributor A
T01766,6/9/2024 0:00,Office Supplies,C0360,49994.67,17098.8,7371.59,Distributor C
T01767,10/23/2025 0:00,Packaging Materials,C0241,10005.75,44065.71,8626.04,Distributor C
T01768,12/26/2022 0:00,Office Supplies,C0264,46978,34406.66,672.32,Distributor C
T01769,6/27/2021 0:00,Food Products,C0385,23404.42,44067.98,5292.14,Distributor D
T01770,12/26/2022 0:00,Auto Parts,C0071,30386.2,35446.48,7049.71,Distributor B
T01771,7/30/2023 0:00,Food Products,C0459,37704.1,33693.53,6544.64,Distributor A
T01772,11/24/2022 0:00,Office Supplies,C0004,46904.86,33904.65,838.91,Distributor B
T01773,4/15/2023 0:00,Office Supplies,C0347,6415.88,54008.19,9174.58,Distributor A
T01774,6/20/2025 0:00,Electronics,C0118,22266.9,46181.35,2324.71,Distributor B
T01775,5/27/2025 0:00,Medical Supplies,C0231,15507.32,40905.75,1147.01,Distributor D
T01776,1/10/2024 0:00,Home Appliances,C0350,15378.31,22913.61,1031.53,Distributor A
T01777,4/16/2024 0:00,Office Supplies,C0484,42648.19,3974.59,5867.97,Distributor D
T01778,12/3/2020 0:00,Home Appliances,C0424,10935.82,34300.39,2118.98,Distributor B
T01779,11/16/2023 0:00,Packaging Materials,C0026,26900.86,13450.07,6614.26,Distributor B
T01780,12/13/2024 0:00,Electronics,C0256,44788.59,50006.3,5541.71,Distributor A
T01781,8/2/2025 0:00,Home Appliances,C0487,36767.09,32107.41,5946.83,Distributor B
T01782,3/2/2025 0:00,Office Supplies,C0093,21283.09,7734.71,8729.28,Distributor C
T01783,7/27/2020 0:00,Auto Parts,C0197,13403.01,14008.12,6639.93,Distributor A
T01784,10/4/2021 0:00,Office Supplies,C0376,43330.57,26366.63,531.76,Distributor C
T01785,10/8/2024 0:00,Beverages,C0228,21244.88,4996.41,8745.34,Distributor B
T01786,9/18/2024 0:00,Auto Parts,C0345,17242.57,26970.64,5717.6,Distributor D
T01787,6/1/2022 0:00,Home Appliances,C0290,43499.04,43679.16,9010.09,Distributor B
T01788,12/22/2024 0:00,Personal Care,C0296,1101.27,45630.46,9617.24,Distributor C
T01789,5/21/2023 0:00,Office Supplies,C0026,8851.93,11787.36,5855.5,Distributor D
T01790,7/28/2023 0:00,Office Supplies,C0422,42926.71,3752.67,3519.62,Distributor D
T01791,1/28/2022 0:00,Office Supplies,C0142,12792.09,45355.16,6857.02,Distributor B
T01792,12/5/2023 0:00,Packaging Materials,C0452,14152.38,30406.07,984.28,Distributor D
T01793,4/17/2021 0:00,Beverages,C0114,47190.42,41707.99,1457.41,Distributor C
T01794,2/16/2023 0:00,Food Products,C0087,12719.66,7915.54,2795.89,Distributor B
T01795,3/28/2025 0:00,Industrial Parts,C0347,31178.98,7161.68,4774.78,Distributor B
T01796,2/16/2022 0:00,Medical Supplies,C0118,15087.28,8408.47,2112.56,Distributor A
T01797,12/26/2022 0:00,Packaging Materials,C0257,35017.29,39025.31,395.13,Distributor C
T01798,2/6/2023 0:00,Beverages,C0405,23865.34,18663.04,6056.93,Distributor B
T01799,12/16/2024 0:00,Medical Supplies,C0064,42089.43,14575.39,8281.33,Distributor A
T01800,3/18/2022 0:00,Packaging Materials,C0084,18529.87,42434.92,274.37,Distributor B
T01801,8/15/2021 0:00,Medical Supplies,C0433,34161.66,21079.33,9341.67,Distributor D
